Date,Open,High,Low,Close
09-Feb-2018,"8271,84","8736,98","7884,71","8736,98"
08-Feb-2018,"7637,86","8558,77","7637,86","8265,59"
07-Feb-2018,"7755,49","8509,11","7236,79","7621,3"
06-Feb-2018,"7051,75","7850,7","6048,26","7754"
05-Feb-2018,"8270,54","8364,84","6756,68","6955,27"
04-Feb-2018,"9175,7","9334,87","8031,22","8277,01"
03-Feb-2018,"8852,12","9430,75","8251,63","9174,91"
02-Feb-2018,"9142,28","9142,28","7796,49","8830,75"
01-Feb-2018,"10237,3","10288,8","8812,28","9170,54"
31-Jan-2018,"10108,2","10381,6","9777,42","10221,1"
30-Jan-2018,"11306,8","11307,2","10036,2","10106,3"
29-Jan-2018,"11755,5","11875,6","11179,2","11296,4"
28-Jan-2018,"11475,3","12040,3","11475,3","11786,3"
27-Jan-2018,"11174,9","11614,9","10989,2","11440,7"
26-Jan-2018,"11256","11656,7","10470,3","11171,4"
25-Jan-2018,"11421,7","11785,7","11057,4","11259,4"
24-Jan-2018,"10903,4","11501,4","10639,8","11359,4"
23-Jan-2018,"10944,5","11377,6","10129,7","10868,4"
22-Jan-2018,"11633,1","11966,4","10240,2","10931,4"
21-Jan-2018,"12889,2","12895,9","11288,2","11600,1"
20-Jan-2018,"11656,2","13103","11656,2","12899,2"
19-Jan-2018,"11429,8","11992,8","11172,1","11607,4"
18-Jan-2018,"11198,8","12107,3","10942,5","11474,9"
17-Jan-2018,"11431,1","11678","9402,29","11188,6"
16-Jan-2018,"13836,1","13843,1","10194,9","11490,5"
15-Jan-2018,"13767,3","14445,5","13641,7","13819,8"
14-Jan-2018,"14370,8","14511,8","13268","13772"
13-Jan-2018,"13952,4","14659,5","13952,4","14360,2"
12-Jan-2018,"13453,9","14229,9","13158,1","13980,6"
11-Jan-2018,"14968,2","15018,8","13105,9","13405,8"
10-Jan-2018,"14588,5","14973,3","13691,2","14973,3"
09-Jan-2018,"15123,7","15497,5","14424","14595,4"
08-Jan-2018,"16476,2","16537,9","14208,2","15170,1"
07-Jan-2018,"17527,3","17579,6","16087,7","16477,6"
06-Jan-2018,"17462,1","17712,4","16764,6","17527"
05-Jan-2018,"15477,2","17705,2","15202,8","17429,5"
04-Jan-2018,"15270,7","15739,7","14522,2","15599,2"
03-Jan-2018,"14978,2","15572,8","14844,5","15201"
02-Jan-2018,"13625","15444,6","13163,6","14982,1"
01-Jan-2018,"14112,2","14112,2","13154,7","13657,2"
31-Dec-2017,"12897,7","14377,4","12755,6","14156,4"
30-Dec-2017,"14681,9","14681,9","12350,1","12952,2"
29-Dec-2017,"14695,8","15279","14307","14656,2"
28-Dec-2017,"15864,1","15888,4","13937,3","14606,5"
27-Dec-2017,"16163,5","16930,9","15114,3","15838,5"
26-Dec-2017,"14036,6","16461,2","14028,9","16099,8"
25-Dec-2017,"13995,9","14593","13448,9","14026,6"
24-Dec-2017,"14608,2","14626","12747,7","13925,8"
23-Dec-2017,"13948,7","15603,2","13828,8","14699,2"
22-Dec-2017,"15898","15943,4","11833","13831,8"
21-Dec-2017,"16642,4","17567,7","15342,7","15802,9"
20-Dec-2017,"17760,3","17934,7","16077,7","16624,6"
19-Dec-2017,"19118,3","19177,8","17275,4","17776,7"
18-Dec-2017,"19106,4","19371","18355,9","19114,2"
17-Dec-2017,"19475,8","20089","18974,1","19140,8"
16-Dec-2017,"17760,3","19716,7","17515,3","19497,4"
15-Dec-2017,"16601,3","18154,1","16601,3","17706,9"
14-Dec-2017,"16384,6","17085,8","16185,9","16564"
13-Dec-2017,"17500","17653,1","16039,7","16408,2"
12-Dec-2017,"16919,8","17781,8","16571,6","17415,4"
11-Dec-2017,"15427,4","17513,9","15404,8","16936,8"
10-Dec-2017,"15168,4","15850,6","13226,6","15455,4"
09-Dec-2017,"16523,3","16783","13674,9","15178,2"
08-Dec-2017,"17802,9","18353,4","14336,9","16569,4"
07-Dec-2017,"14266,1","17899,7","14057,3","17899,7"
06-Dec-2017,"11923,4","14369,1","11923,4","14291,5"
05-Dec-2017,"11685,7","12032","11604,6","11916,7"
04-Dec-2017,"11315,4","11657,2","11081,8","11657,2"
03-Dec-2017,"11082,7","11858,7","10862","11323,2"
02-Dec-2017,"10978,3","11320,2","10905,1","11074,6"
01-Dec-2017,"10198,6","11046,7","9694,65","10975,6"
30-Nov-2017,"9906,79","10801","9202,05","10233,6"
29-Nov-2017,"10077,4","11517,4","9601,03","9888,61"
28-Nov-2017,"9823,43","10125,7","9736,3","10058,8"
27-Nov-2017,"9352,72","9818,35","9352,72","9818,35"
26-Nov-2017,"8789,04","9522,93","8775,59","9330,55"
25-Nov-2017,"8241,71","8790,92","8191,15","8790,92"
24-Nov-2017,"8074,02","8374,16","7940,93","8253,69"
23-Nov-2017,"8232,38","8267,4","8038,77","8038,77"
22-Nov-2017,"8077,95","8302,26","8075,47","8253,55"
21-Nov-2017,"8205,74","8348,66","7762,71","8071,26"
20-Nov-2017,"8039,07","8336,86","7949,36","8200,64"
19-Nov-2017,"7766,03","8101,91","7694,1","8036,49"
18-Nov-2017,"7697,21","7884,99","7463,44","7790,15"
17-Nov-2017,"7853,57","8004,59","7561,09","7708,99"
16-Nov-2017,"7323,24","7967,38","7176,58","7871,69"
15-Nov-2017,"6634,76","7342,25","6634,76","7315,54"
14-Nov-2017,"6561,48","6764,98","6461,75","6635,75"
13-Nov-2017,"5938,25","6811,19","5844,29","6559,49"
12-Nov-2017,"6295,45","6625,05","5519,01","5950,07"
11-Nov-2017,"6618,61","6873,15","6204,22","6357,6"
10-Nov-2017,"7173,73","7312","6436,87","6618,14"
09-Nov-2017,"7446,83","7446,83","7101,52","7143,58"
08-Nov-2017,"7141,38","7776,42","7114,02","7459,69"
07-Nov-2017,"7023,1","7253,32","7023,1","7144,38"
06-Nov-2017,"7403,22","7445,77","7007,31","7022,76"
05-Nov-2017,"7404,52","7617,48","7333,19","7407,41"
04-Nov-2017,"7164,48","7492,86","7031,28","7379,95"
03-Nov-2017,"7087,53","7461,29","7002,94","7207,76"
02-Nov-2017,"6777,77","7367,33","6758,72","7078,5"
01-Nov-2017,"6440,97","6767,31","6377,88","6767,31"
31-Oct-2017,"6132,02","6470,43","6103,33","6468,4"
30-Oct-2017,"6114,85","6214,99","6040,85","6130,53"
29-Oct-2017,"5754,44","6255,71","5724,58","6153,85"
28-Oct-2017,"5787,82","5876,72","5689,19","5753,09"
27-Oct-2017,"5899,74","5988,39","5728,82","5780,9"
26-Oct-2017,"5747,95","5976,8","5721,22","5904,83"
25-Oct-2017,"5524,6","5754,33","5397,88","5750,8"
24-Oct-2017,"5935,52","5935,52","5504,18","5526,64"
23-Oct-2017,"6006","6075,59","5732,47","5930,32"
22-Oct-2017,"6036,66","6076,26","5792,34","6008,42"
21-Oct-2017,"5996,79","6194,88","5965,07","6031,6"
20-Oct-2017,"5708,11","6060,11","5627,23","6011,45"
19-Oct-2017,"5583,74","5744,35","5531,06","5708,52"
18-Oct-2017,"5603,82","5603,82","5151,44","5590,69"
17-Oct-2017,"5741,58","5800,35","5472,72","5605,51"
16-Oct-2017,"5687,57","5776,23","5544,21","5725,59"
15-Oct-2017,"5835,96","5852,48","5478,61","5678,19"
14-Oct-2017,"5643,53","5837,7","5591,64","5831,79"
13-Oct-2017,"5464,16","5840,3","5436,85","5647,21"
12-Oct-2017,"4829,58","5446,91","4822","5446,91"
11-Oct-2017,"4789,25","4873,73","4751,63","4826,48"
10-Oct-2017,"4776,21","4922,17","4765,1","4781,99"
09-Oct-2017,"4614,52","4878,71","4564,25","4772,02"
08-Oct-2017,"4429,67","4624,14","4405,64","4610,48"
07-Oct-2017,"4369,35","4443,88","4321,05","4426,89"
06-Oct-2017,"4324,46","4413,27","4320,53","4370,81"
05-Oct-2017,"4229,88","4362,64","4164,05","4328,41"
04-Oct-2017,"4319,37","4352,31","4210,42","4229,36"
03-Oct-2017,"4408,46","4432,47","4258,89","4317,48"
02-Oct-2017,"4395,81","4470,23","4377,46","4409,32"
01-Oct-2017,"4341,05","4403,74","4269,81","4403,74"
30-Sep-2017,"4166,11","4358,43","4160,86","4338,71"
29-Sep-2017,"4171,62","4214,63","4039,29","4163,07"
28-Sep-2017,"4197,13","4279,31","4109,7","4174,73"
27-Sep-2017,"3892,94","4210,05","3884,82","4200,67"
26-Sep-2017,"3928,41","3969,89","3869,9","3892,35"
25-Sep-2017,"3681,58","3950,25","3681,58","3926,07"
24-Sep-2017,"3796,15","3796,15","3666,9","3682,84"
23-Sep-2017,"3629,92","3819,21","3594,58","3792,4"
22-Sep-2017,"3628,02","3758,27","3553,53","3630,7"
21-Sep-2017,"3901,47","3916,42","3613,63","3631,04"
20-Sep-2017,"3916,36","4031,39","3857,73","3905,95"
19-Sep-2017,"4073,79","4094,07","3868,87","3924,97"
18-Sep-2017,"3591,09","4079,23","3591,09","4065,2"
17-Sep-2017,"3606,28","3664,81","3445,64","3582,88"
16-Sep-2017,"3637,75","3808,84","3487,79","3625,04"
15-Sep-2017,"3166,3","3733,45","2946,62","3637,52"
14-Sep-2017,"3875,37","3920,6","3153,86","3154,95"
13-Sep-2017,"4131,98","4131,98","3789,92","3882,59"
12-Sep-2017,"4168,88","4344,65","4085,22","4130,81"
11-Sep-2017,"4122,47","4261,67","4099,4","4161,27"
10-Sep-2017,"4229,34","4245,44","3951,04","4122,94"
09-Sep-2017,"4229,81","4308,82","4114,11","4226,06"
08-Sep-2017,"4605,16","4661","4075,18","4228,75"
07-Sep-2017,"4589,14","4655,04","4491,33","4599,88"
06-Sep-2017,"4376,59","4617,25","4376,59","4597,12"
05-Sep-2017,"4228,29","4427,84","3998,11","4376,53"
04-Sep-2017,"4591,63","4591,63","4108,4","4236,31"
03-Sep-2017,"4585,27","4714,08","4417,59","4582,96"
02-Sep-2017,"4901,42","4975,04","4469,24","4578,77"
01-Sep-2017,"4701,76","4892,01","4678,53","4892,01"
31-Aug-2017,"4555,59","4736,05","4549,4","4703,39"
30-Aug-2017,"4570,36","4626,52","4471,41","4565,3"
29-Aug-2017,"4389,21","4625,68","4352,13","4579,02"
28-Aug-2017,"4384,45","4403,93","4224,64","4382,66"
27-Aug-2017,"4345,1","4416,59","4317,29","4382,88"
26-Aug-2017,"4372,06","4379,28","4269,52","4352,4"
25-Aug-2017,"4332,82","4455,7","4307,35","4371,6"
24-Aug-2017,"4137,6","4376,39","4130,26","4334,68"
23-Aug-2017,"4089,01","4255,78","4078,41","4151,52"
22-Aug-2017,"3998,35","4128,76","3674,58","4100,52"
21-Aug-2017,"4090,48","4109,14","3988,6","4001,74"
20-Aug-2017,"4189,31","4196,29","4069,88","4087,66"
19-Aug-2017,"4137,75","4243,26","3970,55","4193,7"
18-Aug-2017,"4324,34","4370,13","4015,4","4160,62"
17-Aug-2017,"4384,44","4484,7","4243,71","4331,69"
16-Aug-2017,"4200,34","4381,23","3994,42","4376,63"
15-Aug-2017,"4326,99","4455,97","3906,18","4181,93"
14-Aug-2017,"4066,1","4325,13","3989,16","4325,13"
13-Aug-2017,"3880,04","4208,39","3857,8","4073,26"
12-Aug-2017,"3650,63","3949,92","3613,7","3884,71"
11-Aug-2017,"3373,82","3679,72","3372,12","3650,62"
10-Aug-2017,"3341,84","3453,45","3319,47","3381,28"
09-Aug-2017,"3420,4","3422,76","3247,67","3342,47"
08-Aug-2017,"3370,22","3484,85","3345,83","3419,94"
07-Aug-2017,"3212,78","3397,68","3180,89","3378,94"
06-Aug-2017,"3257,61","3293,29","3155,6","3213,94"
05-Aug-2017,"2897,63","3290,01","2874,83","3252,91"
04-Aug-2017,"2806,93","2899,33","2743,72","2895,89"
03-Aug-2017,"2709,56","2813,31","2685,14","2804,73"
02-Aug-2017,"2727,13","2762,53","2668,59","2710,67"
01-Aug-2017,"2871,3","2921,35","2685,61","2718,26"
31-Jul-2017,"2763,24","2889,62","2720,61","2875,34"
30-Jul-2017,"2724,39","2758,53","2644,85","2757,18"
29-Jul-2017,"2807,02","2808,76","2692,8","2726,45"
28-Jul-2017,"2679,73","2897,45","2679,73","2809,01"
27-Jul-2017,"2538,71","2693,32","2529,34","2671,78"
26-Jul-2017,"2577,77","2610,76","2450,8","2529,45"
25-Jul-2017,"2757,5","2768,08","2480,96","2576,48"
24-Jul-2017,"2732,7","2777,26","2699,19","2754,86"
23-Jul-2017,"2808,1","2832,18","2653,94","2730,4"
22-Jul-2017,"2668,63","2862,42","2657,71","2810,12"
21-Jul-2017,"2838,41","2838,41","2621,85","2667,76"
